Timestamp,UTC,Latitude,Longitude,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z,x,y,z,w_x,w_y,w_z,Accel_corr_X,Accel_corr_Y,Accel_corr_Z,x_kf,y_kf,z_kf,vx_kf,vy_kf,vz_kf
1746544987.5014713,2025/05/06 - 15:23:07,49.38498216666667,1.0680113333333334,0.99308,-0.04636,0.089304,-7.420000000000001,4.130000000000001,-12.250000000000002,-0.4880187025131502,-0.0239625949736995,-0.0853302162478083,4146629.8071095417,77303.43606420059,4836230.6005362645,-143.91912927220253,33.905363910573094,-21.267600700184516,0.9652358444179533,-0.24992378764269976,-0.04679963073665243,4146634.297561069,77302.36789716441,4836230.422849428,1.5841202138542032,0.04638976086756341,0.3316317072414673
1746544988.4882555,2025/05/06 - 15:23:08,49.384988166666666,1.0680228333333333,1.305888,-0.001952,-0.0229359999999999,-6.44,4.340000000000001,-4.130000000000001,-0.4699006428988895,-0.0309760374050263,-0.1472822910578609,4146629.285232742,77304.25890622177,4836231.034845746,-150.35912927220252,38.2453639105731,-25.39760070018452,1.3056647793228624,0.026153246650962424,0.020708227094425796,4146633.993342469,77303.44210874772,4836231.073075701,1.9126647501397767,0.24206100786145296,0.3444056965839847
1746544989.4771593,2025/05/06 - 15:23:09,49.384994166666665,1.068034,0.92232,-0.0326959999999999,-0.127368,-6.0200000000000005,-12.46,9.87,-0.4716540035067212,-0.0175336060783167,-0.1671537112799532,4146628.7638054774,77305.05762392747,4836231.469155175,-156.37912927220253,25.785363910573096,-15.52760070018452,0.8795111437521657,-0.03155047973263379,0.3056640860231999,4146633.5812838436,77304.51025745276,4836231.818005994,1.7924379819340897,0.32410170070697186,0.5776751887104918
1746544990.4593866,2025/05/06 - 15:23:10,49.384999,1.0680451666666666,0.734928,0.049776,0.002928,10.500000000000002,-5.460000000000001,11.55,-0.4716540035067212,-0.0040911747516072,-0.157218001168907,4146628.3408371005,77305.8581770111,4836231.81901551,-145.87912927220253,20.325363910573095,-3.977600700184519,0.6929396284487274,-0.23619465960763486,0.08156066847551896,4146632.9218250015,77305.36871632503,4836232.411881498,1.534720561077303,0.1894810381583959,0.5362029562361034
1746544991.442297,2025/05/06 - 15:23:11,49.3850055,1.0680563333333333,1.047248,-0.050752,0.0829599999999999,30.870000000000005,-7.700000000000001,-10.22,-0.478082992402104,0.0081823495032144,-0.1332554061952074,4146627.777212689,77306.65610764877,4836232.289517285,-115.00912927220253,12.625363910573094,-14.19760070018452,1.0239643041698294,-0.18784101317823276,0.14966415122591065,4146632.3049161946,77306.10340703656,4836232.948595983,1.6190701307435065,0.11633959361908322,0.549091354543339
1746544992.4860551,2025/05/06 - 15:23:12,49.38501333333333,1.0680675,1.008696,0.091256,0.098576,13.23,12.53,-16.240000000000002,-0.4763296317942723,-0.054354178842782,-0.1677381648158971,4146627.1010633763,77307.45194021973,4836232.856532163,-101.77912927220252,25.155363910573094,-30.43760070018452,0.7596226768025179,-0.30321073761495504,0.6054330212421292,4146631.550466923,77306.72255564535,4836233.83098104,1.4553154701947721,-0.035503173178546205,0.9522986166997193
1746544993.4713073,2025/05/06 - 15:23:13,49.38502116666667,1.0680781666666666,1.204384,0.159088,0.077592,6.370000000000001,-12.32,-11.69,-0.4915254237288136,-0.0683810637054354,-0.1560490940970192,4146626.425588476,77308.21158638665,4836233.42354695,-95.40912927220252,12.835363910573093,-42.12760070018452,1.0436254121624609,-0.5891029101700187,0.21371497369615708,4146630.884044597,77307.07679306452,4836234.646066753,1.5736796499978611,-0.38910297661268106,0.9123046496780369
1746544994.4566908,2025/05/06 - 15:23:14,49.38502783333333,1.068088666666667,0.886208,-0.07076,-0.010248,4.48,16.450000000000003,-7.35,-0.4739918176504968,-0.0280537697253068,-0.1542957334891876,4146625.8487973707,77308.96100591258,4836233.906112655,-90.92912927220252,29.285363910573096,-49.477600700184524,0.8432529048974466,0.17977531026806334,0.21698385785131372,4146630.2359846663,77307.84986712564,4836235.248177978,1.5064605399898432,0.021266721822575635,0.8507699860554618
1746544995.440245,2025/05/06 - 15:23:15,49.38503383333333,1.068099666666667,0.68808,-0.201544,0.0683199999999999,-28.49,2.1700000000000004,-3.78,-0.4599649327878433,0.0292226767971946,-0.1443600233781414,4146625.3275937843,77309.74766031699,4836234.340421733,-119.41912927220251,31.455363910573098,-53.257600700184526,0.5788574783301262,-0.0063505724922373954,0.4285153238173733,4146629.40927288,77308.88169849808,4836235.850604863,1.238248274793647,0.19462896817743244,0.965877419135561
1746544996.4785836,2025/05/06 - 15:23:16,49.385040333333336,1.068111,1.087752,-0.1464,-0.049288,-10.010000000000002,-3.08,-20.65,-0.4909409701928696,0.0333138515488018,-0.0672121566335476,4146624.763743451,77310.55765188276,4836234.810923176,-129.42912927220252,28.3753639105731,-73.90760070018453,1.035292918248481,0.2992844097142996,0.21369159079034336,4146628.7921901243,77310.16861204995,4836236.339637218,1.4375191122602309,0.5746506736502488,0.8623155378548661
1746544997.5200305,2025/05/06 - 15:23:17,49.385048,1.0681221666666667,1.153632,-0.0214719999999999,-0.048312,6.16,-8.610000000000001,14.980000000000002,-0.4985388661601402,-0.0122735242548217,-0.0683810637054354,4146624.10165864,77311.35374547391,4836235.365873514,-123.26912927220252,19.7653639105731,-58.92760070018453,1.1468495420707532,-0.11818379150182953,-0.06656280365456256,4146628.41378316,77311.25478331043,4836236.572578431,1.6894752077576527,0.47700445965701616,0.5453257537666669
1746544998.5044303,2025/05/06 - 15:23:18,49.385054833333335,1.0681318333333334,1.26392,0.069784,-0.112728,-39.06,-14.070000000000002,-0.77,-0.4979544126241964,-0.0239625949736995,-0.0952659263588544,4146623.5119256033,77312.04259169612,4836235.860503091,-162.32912927220252,5.695363910573098,-59.69760070018453,0.8950318371483522,-0.28294690767867875,0.8566972819881702,4146627.980782693,77311.92268056105,4836237.294391189,1.657086999773612,0.21894265975370586,1.104448837694408
1746544999.487152,2025/05/06 - 15:23:19,49.3850625,1.068142,0.75152,0.006344,-0.1098,25.410000000000004,2.24,-1.8200000000000005,-0.4874342489772063,-0.015780245470485,-0.1069549970777323,4146622.8511897307,77312.76631258384,4836236.4154532645,-136.91912927220253,7.935363910573098,-61.51760070018453,0.7307045521095672,-0.18741257427343494,-0.08846457633742977,4146627.281256609,77312.44734858042,4836237.787749286,1.4684216092417606,0.0977245528744215,0.7311922369430384
1746545000.4734764,2025/05/06 - 15:23:20,49.3850715,1.0681533333333333,0.90524,0.03904,-0.0243999999999999,14.35,12.18,24.290000000000003,-0.4868497954412624,-0.026884862653419,-0.0882524839275277,4146622.076354595,77313.57236946383,4836237.066916403,-122.56912927220253,20.115363910573098,-37.227600700184524,0.7313779616619793,-0.4560429603796221,0.280517440961091,4146626.36663883,77312.82303525323,4836238.276148946,1.309438641773796,-0.20280938585729544,0.7607581439181486
